id	colliderName	type,[int]	info	question	cur_opt_id,[int]	check_task	answer_r	answer_w	opt0	obj0	opt1	obj1	opt2	obj2	opt3	obj3	opt4	obj4	opt5	obj5	opt6	obj6	opt7	obj7
1060	FacT_laowang	1		挑选机处理番茄时的输送带速度约为____？	0	FALSE	回答正确	回答错误	8 cm/s		11 cm/s		10 cm/s		9 cm/s	1_1_1								
1061	FacT_laowang	1		挑选机处理番石榴时的输送带速度约为____？	0	FALSE	回答正确	回答错误	8 cm/s	1_1_1	11 cm/s		10 cm/s		9 cm/s									
1062	FacT_laowang	1		挑选机处理番芒果的输送带速度约为____？	0	FALSE	回答正确	回答错误	8 cm/s		11 cm/s	1_1_1	10 cm/s		9 cm/s									
1063	FacT_laowang	1		挑选机的电机功率为____kW	0	FALSE	回答正确	回答错误	4		5		6		7	1_1_1								
1064	FacT_laowang	0			0	FALSE	回答正确	回答错误	了解完挑选机，你接下来需要了解的是输送机，清洗段的输送机分为输送机-1、输送机-2和输送机-3，三者像清洗机-1和清洗机-2一样具有类似的属性，比如每小时输送残次蔬果的重量；当然它们也有着不同的功率和特殊属性，这些信息会在我的考察范围内。		你去了解一下输送机-1和输送机-2的共同属性——输送对象和输送重量													
1065	FacT_laowang	1		输送机-1和-2输送的对象是____？	0	FALSE	回答正确	回答错误	残次果蔬	1_1_1	正品番茄		正品番石榴		正品芒果									
1066	FacT_laowang	1		输送机-1和2每小时输送残次番茄____kg？	0	FALSE	回答正确	回答错误	120		150	1_1_1	130		180									
1067	FacT_laowang	1		输送机-1和-2每小时输送残次番石榴____kg？	0	FALSE	回答正确	回答错误	120		150		130	1_1_1	180									
1068	FacT_laowang	1		输送机-1和-2每小时输送残次芒果____kg？	0	FALSE	回答正确	回答错误	120		150		130		180	1_1_1								
1069	FacT_laowang	0			0	FALSE	回答正确	回答错误	接下来是输送机-1相关的知识，主要包括它的输送带、位置、电机功率相关的信息，了解完它之后就是输送机-2。															
1070	FacT_laowang	1		输送机-1为____带输送机	0	FALSE	回答正确	回答错误	橡胶		铰链		塑胶	1_1_1	扣									
1071	FacT_laowang	1		输送机-1在挑选机的____？	0	FALSE	回答正确	回答错误	下方		侧面		后面		上方	1_1_1								
1072	FacT_laowang	1		输送机-1的电机功率为____kW	0	FALSE	回答正确	回答错误	1.1	1_1_1	1.2		1.3		1.4									
1073	FacT_laowang	0			0	FALSE	回答正确	回答错误	很好，接下来是输送机-2的相关信息，有关它的信息主要包括输送带、输送物料方式、输送时的具体参数和功率。															
1074	FacT_laowang	1		输送机-2为____带输送机	0	FALSE	回答正确	回答错误	刮板塑胶	1_1_1	板链		塑胶		橡胶									
1075	FacT_laowang	1		输送机-2以_____的方式输送物料	0	FALSE	回答正确	回答错误	水平		水平-提升-水平	1_1_1	提升-水平		水平-提升									
1076	FacT_laowang	1		输送机-2提升使段物料高升____m	0	FALSE	回答正确	回答错误	1.2		1.5	1_1_1	2		2.8									
1077	FacT_laowang	1		输送机-2最高处距车间地坪____m	0	FALSE	回答正确	回答错误	1.2		1.5		2.8	1_1_1	2.5									
1078	FacT_laowang	1		输送机-2的电机功率为____kW	0	FALSE	回答正确	回答错误	1.1		1.2		1.3		1.5	1_1_1								
1079	FacT_laowang	0			0	FALSE	回答正确	回答错误	很好，接下来是输送机-3的相关信息，输送机-3和输送机-1、2不同，它的职责是将自来挑选机的合格果蔬升送到破碎去核工段的料斗。所以它的相关信息会和前两个输送机有比较大的不同，也意味着它的信息比较多。		你先去了解它的输送指标、输送对应机器等信息，回来回答问题；然后去了解它的输送带、具体输送相关的参数、电机功率等信息，再回来回答一波问题。													
1080	FacT_laowang	1		输送机-3每小时输送合格番茄____t	0	FALSE	回答正确	回答错误	13.3		18		12		15.1	1_1_1								
1081	FacT_laowang	1		输送机-3每小时输送合格番石榴____t	0	FALSE	回答正确	回答错误	13.3	1_1_1	18		12		15.1									
1082	FacT_laowang	1		输送机-3每小时输送合格芒果____t	0	FALSE	回答正确	回答错误	13.3		18	1_1_1	12		15.1									
1083	FacT_laowang	1		输送机-3将合格果蔬输送到破碎去核段的_____	0	FALSE	回答正确	回答错误	输送机-4		破碎机		料斗	1_1_1	去核机									
1084	FacT_laowang	1		输送机-3为____带输送机	0	FALSE	回答正确	回答错误	刮板塑胶		铰链		塑胶平		刮板链	1_1_1								
1085	FacT_laowang	1		输送机-3的输送带宽____cm	0	FALSE	回答正确	回答错误	100	1_1_1	90		80		70									
1086	FacT_laowang	1		输送机-3长约为____m	0	FALSE	回答正确	回答错误	4.7		7.4	1_1_1	8		5									
1087	FacT_laowang	1		输送机-3将特料垂直升高____m	0	FALSE	回答正确	回答错误	4.8		6.8		5.8	1_1_1	7.4									
1088	FacT_laowang	1		输送机-3的电机功率为____kW	0	FALSE	回答正确	回答错误	1		2		3		4	1_1_1								
1089	FacT_laowang	0			0	FALSE	回答正确	回答错误	了解完输送机，你需要了解的是将这些机器所需原料进行输送的机器——离心泵，在清洗挑选段，离心泵总共有三个，分别对应不同的机器和功能		它们共同的属性是输送对象、前接机器和后接机器，你可以按照顺序，依次了解离心泵-1、2和3然后回来分别找我回答问题。													
1090	FacT_laowang	1		离心泵-1用于输送____	0	FALSE	回答正确	回答错误	喷淋工艺水		消毒液		循环清洗水	1_1_1	工艺水									
1091	FacT_laowang	1		离心泵-1前接_____	0	FALSE	回答正确	回答错误	清洗机-1		清洗机-2		挑选机		消毒液罐	1_1_1								
1092	FacT_laowang	1		离心泵-1后接____	0	FALSE	回答正确	回答错误	消毒液罐		清洗机-2	1_1_1	挑选机		清洗机-1									
1093	FacT_laowang	1		离心泵-2用于输送____	0	FALSE	回答正确	回答错误	循环清洗水	1_1_1	喷淋工艺水		消毒液		工艺水									
1094	FacT_laowang	1		离心泵-2前接_____	0	FALSE	回答正确	回答错误	清洗机-1		清洗机-2	1_1_1	挑选机		消毒液罐									
1095	FacT_laowang	1		离心泵-2后接____	0	FALSE	回答正确	回答错误	消毒液罐		挑选机		清洗机-2	1_1_1	清洗机-1									
1096	FacT_laowang	1		离心泵-3用于输送____	0	FALSE	回答正确	回答错误	循环清洗水		消毒液		工艺水		喷淋水	1_1_1								
1097	FacT_laowang	1		离心泵-3前接_____	0	FALSE	回答正确	回答错误	挑选机	1_1_1	清洗机-1		清洗机-2		消毒液罐									
1098	FacT_laowang	1		离心泵-3后接____	0	FALSE	回答正确	回答错误	消毒液罐		清洗机-2	1_1_1	挑选机		清洗机-1									
1099	FacT_laowang	0			0	FALSE	回答正确	回答错误	好了，实习生，接下来就是清洗挑选段最后的一个机器了，它叫消毒液罐，把它放到最后并不是因为它足够特殊，而是因为它比较普通。		虽然也是必不可少的一部分，但是对于整个处理段其他机器的掌握对你来说则更加重要。我们相处的时间不算长也不算短，而你也不是是我接触的第一位或者最后一位实习生，我的责任就是告诉你哪些内容需要你掌握和消化，而其他全凭你的意志。		很快我们就要分别，你也将迎来下一位工厂管理，她负责的是破碎去核段的工作，相信你已经有了一些期待，但是不要高兴得太早，她可算是有点严厉的一位管理。		好了，多的我也不说了，你接下来只需要去了解消毒液罐的信息，然后回来回答我的问题，再之后，你就进入下一阶段的内容了。									
1100	FacT_laowang	1		清洗机-1使用的消毒剂为____	0	FALSE	回答正确	回答错误	次氯酸钙		过氧化氢		过氧乙酸		次氯酸钠	1_1_1								
1101	FacT_laowang	1		消毒液罐的容积为____L	0	FALSE	回答正确	回答错误	500	1_1_1	600		700		800									
1102	FacT_laowang	1		清洗机-1水槽内的有效氯浓度应保持在____mg/kg范围内	0	FALSE	回答正确	回答错误	2~5		2~10	1_1_1	5~10		10~20									
1103	FacT_laowang	1		消毒液罐的搅拌器功率为____kW	0	FALSE	回答正确	回答错误	0.75	1_1_1	0.55		1		1.5									
2000	FacT_laowang	0			0	FALSE	回答正确	回答错误！	破碎去核段是本处理间的第二个处理段，由清洗挑选段成功清洗完的果蔬原料被输送机-3输送到破碎去核段的开始机器——料斗，并伴随着一系列的机器完成破碎和去核两个操作。		在这里，番茄和番石榴会得到破碎，而芒果会完成去核，期间不仅需要输送机的运转，还牵扯到新型的机器，如破碎机和去核机。		破碎去核段的设备组成为：操作台（台面高2.4m)、料斗、破碎机、集料槽、螺杆泵-1?输送机-4?输送机-5?输送机-6?输送机-7?去核机。											
2001	FacT_laowang	1		实习生，破碎去核段对哪类果蔬完成去核操作？	0	FALSE	回答正确	回答错误！	芒果	1_1_1	番茄		番石榴		番茄和番石榴									
2002	FacT_laowang	1		实习生，破碎去核段对哪类果蔬完成破碎操作？	0	FALSE	回答正确	回答错误！	芒果		番茄		番石榴		番茄和番石榴	1_1_1								
2003	FacT_laowang	0			0	FALSE	回答正确	回答错误！	你好，实习生，我是破碎去核段的负责人，你应该已经和张有过一段时间的交流了，那我就不多说了，我的职责也很明确，就是负责考察你有关清洗处理段整体和各个机器的信息理解。		我会明确地告诉你需要做的事和相关必要的信息，而你的任务就是高效地对这些任务进行完成，我不希望看到毫无生气的年轻人在工厂里无所事事。		和清洗挑选段一样，破碎去核段也分为总信息和机器信息两个部分，你接下来要做的就是了解破碎去核段的整体信息，然后回来找我回答问题，而有关信息可以在处理间门口进行查阅，我相信你可以找到它。		至于要注意的点，你可以着重观察机器的构成。									
2004	FacT_laowang	1		破碎去核段操作台面高____m	0	FALSE	回答正确	回答错误！	2		2.3		2.4	1_1_1	2.5									
2005	FacT_laowang	1		破碎去核段有____台输送机	0	FALSE	回答正确	回答错误！	1		2		3		4	1_1_1								
2006	FacT_laowang	1		破碎去核段有____台破碎机	0	FALSE	回答正确	回答错误！	1	1_1_1	2		3		4									
2007	FacT_laowang	1		破碎去核段有____台去核机	0	FALSE	回答正确	回答错误！	1		2	1_1_1	3		4									
2008	FacT_laowang	1		破碎去核段有____台螺旋泵	0	FALSE	回答正确	回答错误！	2		3		1	1_1_1	4									
2009	FacT_laowang	0			0	FALSE	回答正确	回答错误！	不错，了解完整体信息后，接下来你可以去不同的机器看它们的具体信息，比如机器的特征、相关零件的参数，思考它们的具体功能和与其他机器的合作等等。		这次你就先了解清洗一个叫做料斗的机器，如果你对上一个处理段还有印象，它就是承接上个处理段果蔬原料的机器。		料斗相关的内容包括果蔬导向方式、前接后接机器、不同原料的导向方向等。		我会首先提问你果蔬导向相关的问题，然后是其他。									
2010	FacT_laowang	1		破碎去和料斗通过______实现果蔬导向	0	FALSE	回答正确	回答错误！	自身移动		自身升降		自身转动		斗内导向板转动	1_1_1								
2011	FacT_laowang	0			0	FALSE	回答正确	回答错误！	接下来是破碎去核段料斗原料的来源和导向问题。		你接下来就要了解它的这一部分内容，准备好了就来找我。													
2012	FacT_laowang	1		破碎去核料斗接受来自____的合格果蔬	0	FALSE	回答正确	回答错误！	输送机-3	1_1_1	输送机-1		输送机-2		输送机-4									
2013	FacT_laowang	1		破碎去核料斗中果蔬落入____	0	FALSE	回答正确	回答错误！	输送机-3		破碎机和输送机-4	1_1_1	破碎机		输送机-4									
2014	FacT_laowang	1		破碎去核料斗将____导向输送机-4	0	FALSE	回答正确	回答错误！	番石榴		番茄		芒果	1_1_1	芒果和番石榴									
2015	FacT_laowang	1		破碎去核料斗将____导向破碎机	0	FALSE	回答正确	回答错误！	芒果		番石榴		番茄		番茄和番石榴	1_1_1								
2016	FacT_laowang	0			0	FALSE	回答正确	回答错误！	了解完料斗，就是紧邻着料斗的破碎机，它的功能相信你已经大致了解，而仔细地了解它需要关注它的破碎形式、成品流向核产能信息。		整个处理段一共只有一个破碎机，你首先去了解它的破碎机形式和物料输送方向，然后找我回答问题。													
2017	FacT_laowang	1		破碎机形式为____	0	FALSE	回答正确	回答错误！	锤式	1_1_1	打板式		鳞片式		立式									
2018	FacT_laowang	1		破碎机产生破碎物料进入____	0	FALSE	回答正确	回答错误！	输送机-4		集料槽	1_1_1	输送机-5		输送机-7									
2019	FacT_laowang	0			0	FALSE	回答正确	回答错误！	接下来是破碎机的产能和功率信息，相信你也能很快掌握。															
2020	FacT_laowang	1		破碎机破碎番茄的产能为____t/h	0	FALSE	回答正确	回答错误！	12.8		13.62		12.08	1_1_1	13.62									
2021	FacT_laowang	1		破碎机破碎番石榴的产能为____t/h	0	FALSE	回答正确	回答错误！	12.8		13.62		12.08		13.62	1_1_1								
2022	FacT_laowang	1		破碎机的电机功率为____kW	0	FALSE	回答正确	回答错误！	22	1_1_1	24		26		28									
2023	FacT_laowang	0			0	FALSE	回答正确	回答错误！	了解完去核机，就是这个处理段的另一个核心机器——去核机。如你所知，去核机专门针对芒果的去核，在整个处理段有不止一个去核机同时作用。		你需要了解的是芒果去核机器的数量和产能，注意不只是处理芒果的产能，还有成品的产能。													
2024	FacT_laowang	1		芒果去核机有____台	0	FALSE	回答正确	回答错误！	2	1_1_1	1		3		4									
2025	FacT_laowang	1		每台去核机处理芒果的产能为____t/h	0	FALSE	回答正确	回答错误！	6		9	1_1_1	12		3									
2026	FacT_laowang	1		每台去核机产生____t（芒果核）/h	0	FALSE	回答正确	回答错误！	1		2		3	1_1_1	4									
2027	FacT_laowang	1		每台去核机产生____t（碎芒果肉皮）/h	0	FALSE	回答正确	回答错误！	5		7		8		6	1_1_1								
2028	FacT_laowang	0			0	FALSE	回答正确	回答错误！	接下来是去核机的成品输送方向和电机功率相关的问题，了解完毕后来找我就行了。															
2029	FacT_laowang	1		去核机产生的芒果核落入____	0	FALSE	回答正确	回答错误！	输送机-7	1_1_1	输送机-5		输送机-4		集料槽									
2030	FacT_laowang	1		去核机产生的碎芒果肉皮落入____	0	FALSE	回答正确	回答错误！	输送机-7		集料槽	1_1_1	输送机-5		输送机-4									
2031	FacT_laowang	1		每台去核机的电机功率为____kW	0	FALSE	回答正确	回答错误！	10		15		18.5	1_1_1	22									
2032	FacT_laowang	0			0	FALSE	回答正确	回答错误！	接下来要了解的是将整个处理段的原料运转起来的关键机器，输送机；在整个处理段共有四台输送机，它们主要负责芒果的输送和处理。		在料斗将芒果分出后，它会将原料运送到输送机-4上，紧接着是输送机-5和输送机-6，经过这三个输送机，芒果到达去核机，完成去核后，芒果核会随着输送机-7排出处理段。		每一台输送机都不尽相同，并具有着不同的功能，而如果你能够良好掌握这些机器的信息和功能，你对这个处理段的了解也就更进一步。接下来你需要去分别了解四个输送机，按照我刚才所说的顺序，从输送机-4到输送机-7。		首先是输送机-4，有关它的信息包括输送形式、输送对象、后接机器、输送量；这些问题过后则是输送机的长、输送带宽、输送带面距操作台面距离、功率。									
2033	FacT_laowang	1		输送机-4形式为____带输送机	0	FALSE	回答正确	回答错误！	塑胶平	1_1_1	刮板塑胶		铰链		刮板链									
2034	FacT_laowang	1		输送机-4输送____	0	FALSE	回答正确	回答错误！	番石榴		芒果	1_1_1	番茄		芒果和番石榴									
2035	FacT_laowang	1		输送机-4将芒果输送到____	0	FALSE	回答正确	回答错误！	输送机-4		集料槽		输送机-5	1_1_1	输送机-7									
2036	FacT_laowang	1		输送机-4的芒果输送量为____t/h	0	FALSE	回答正确	回答错误！	12.8		13.62		12.08		18.03	1_1_1								
2037	FacT_laowang	1		输送机-4长____m	0	FALSE	回答正确	回答错误！	2.9	1_1_1	2.8		2.7		2.6									
2038	FacT_laowang	1		输送机-4输送带宽____m	0	FALSE	回答正确	回答错误！	0.2		0.4	1_1_1	0.3		0.5									
2039	FacT_laowang	1		输送机-4输送带据操作台面____cm	0	FALSE	回答正确	回答错误！	57		76		67	1_1_1	75									
2040	FacT_laowang	1		输送机-4的功率为____kW	0	FALSE	回答正确	回答错误！	1		1.2		1.1	1_1_1	1.3									
2041	FacT_laowang	0			0	FALSE	回答正确	回答错误！	输送机-4紧邻着输送机-5，所以输送机-5就是接下来需要了解的机器。对于输送机-5，你首先需要知道的是它的输送带、输送方式、每小时运送芒果的质量；然后是与其他输送机的垂直关系、物料升高高度和功率。															
2042	FacT_laowang	1		输送机-5形式为____带输送机	0	FALSE	回答正确	回答错误！	刮板塑胶	1_1_1	板链		塑胶		橡胶									
2043	FacT_laowang	1		输送机-5以____方式输送合格芒果	0	FALSE	回答正确	回答错误！	水平		水平-提升-水平	1_1_1	提升-水平		水平-提升									
2044	FacT_laowang	1		输送机-5每小时输送芒果____kg	0	FALSE	回答正确	回答错误！	10.83		13.08		18.03	1_1_1	18.3									
2045	FacT_laowang	1		输送机-5在俯视方向与____垂直	0	FALSE	回答正确	回答错误！	输送-1		输送-3		输送机-2		输送机-4	1_1_1								
2046	FacT_laowang	1		输送机-5在俯视方向与____垂直	0	FALSE	回答正确	回答错误！	输送-6	1_1_1	输送-3		输送机-2		输送机-1									
2047	FacT_laowang	1		输送机-5将物料输送升高____m	0	FALSE	回答正确	回答错误！	2.2		2.6	1_1_1	2.8		1.8									
2048	FacT_laowang	1		输送机-5的功率为____kW	0	FALSE	回答正确	回答错误！	1		1.2		1.1	1_1_1	1.3									
2049	FacT_laowang	0			0	FALSE	回答正确	回答错误！	输送机-5紧邻着输送机-6，所以输送机-6就是接下来需要了解的机器。对于输送机-6，你首先需要知道的是它的输送带、输送对象、运送机器和输送量；然后是它的长、带宽、距操作台面距离和功率。															
2050	FacT_laowang	1		输送机-6形式为____带输送机	0	FALSE	回答正确	回答错误！	塑胶平	1_1_1	刮板塑胶		铰链		刮板链									
2051	FacT_laowang	1		输送机-6输送____	0	FALSE	回答正确	回答错误！	番石榴		芒果	1_1_1	番茄		芒果和番石榴									
2052	FacT_laowang	1		输送机-6将芒果输送到____	0	FALSE	回答正确	回答错误！	输送机-4		输送机-5		去核机料斗	1_1_1	输送机-7									
2053	FacT_laowang	1		输送机-6的芒果输送量为____t/h	0	FALSE	回答正确	回答错误！	12.8		13.62		12.08		18.03	1_1_1								
2054	FacT_laowang	1		输送机-6长____m	0	FALSE	回答正确	回答错误！	2.8	1_1_1	2.9		2.7		2.6									
2055	FacT_laowang	1		输送机-6输送带宽____m	0	FALSE	回答正确	回答错误！	0.2		0.4	1_1_1	0.3		0.5									
2056	FacT_laowang	1		输送机-6输送带面距操作台面____m	0	FALSE	回答正确	回答错误！	2		2.4		2.6	1_1_1	3									
2057	FacT_laowang	1		输送机-6的功率为____kW	0	FALSE	回答正确	回答错误！	1		1.2		1.3		1.1	1_1_1								
2058	FacT_laowang	0			0	FALSE	回答正确	回答错误！	这个处理段最后一座输送机是输送机-7，在一开始我跟你提过，它负责的是将去核机导出的芒果核进行输送，所以它的定位和前三个输送机有些许的不同。		对于输送机-7，你同样需要了解它的输送带、输送对象、输送方向和输送量；然后是它的长、输送带宽、输送带面距操作台距离和功率。													
2059	FacT_laowang	1		输送机-7形式为____带输送机	0	FALSE	回答正确	回答错误！	塑胶平	1_1_1	刮板塑胶		铰链		刮板链									
2060	FacT_laowang	1		输送机-7输送____	0	FALSE	回答正确	回答错误！	番石榴		芒果核	1_1_1	番茄		芒果和番石榴									
2061	FacT_laowang	1		输送机-7将芒果核输送到_____	0	FALSE	回答正确	回答错误！	输送机-4		输送机-5		车间外	1_1_1	输送机-7									
2062	FacT_laowang	1		输送机-7的芒果核送量为____t/h	0	FALSE	回答正确	回答错误！	3		4		5		6	1_1_1								
2063	FacT_laowang	1		输送机-7长_____m	0	FALSE	回答正确	回答错误！	9.8	1_1_1	8.9		8.7		7.8									
2064	FacT_laowang	1		输送机-7输送带宽____m	0	FALSE	回答正确	回答错误！	0.2		0.4	1_1_1	0.3		0.5									
2065	FacT_laowang	1		输送机-7输送带面距操作台面____m	0	FALSE	回答正确	回答错误！	2		2.4		2.6	1_1_1	3									
2066	FacT_laowang	1		输送机-7的功率为____kW	0	FALSE	回答正确	回答错误！	1		1.2		1.3		1.1	1_1_1								
2067	FacT_laowang	0			0	FALSE	回答正确	回答错误！	破碎机处理后的成品和去核机处理后的果蔬碎料会到达集料槽统一收集，它会连接本处理段的最后一个机器——螺旋泵，然后进入下一个处理阶段。		你要了解的下个部分就是集料槽和螺杆泵，集料槽的位置、容积需要你掌握；至于螺旋泵，你需要知道的主要是螺旋泵的流量、输送对象和功率。													
2068	FacT_laowang	1		集料槽用于收集____碎料	0	FALSE	回答正确	回答错误！	番石榴		芒果核		芒果和番石榴		番茄、番石榴和芒果	1_1_1								
2069	FacT_laowang	1		集料槽位于____正下方	0	FALSE	回答正确	回答错误！	破碎机	1_1_1	去核机		输送机-5		输送机-4									
2070	FacT_laowang	1		集料槽容积为____L	0	FALSE	回答正确	回答错误！	1000		1500	1_1_1	500		1200									
2071	FacT_laowang	1		集料槽下锥底与____进料口相接	0	FALSE	回答正确	回答错误！	离心泵-4		离心泵-5		螺杆泵-1	1_1_1	螺杆泵-2									
2072	FacT_laowang	1		螺杆泵-1于输送____碎料	0	FALSE	回答正确	回答错误！	番石榴		芒果核		芒果和番石榴		番茄、番石榴和芒果	1_1_1								
2073	FacT_laowang	1		螺杆泵-1进料口与____相接	0	FALSE	回答正确	回答错误！	集料槽下锥底	1_1_1	去核机		破碎机		输送机-4									
2074	FacT_laowang	1		螺杆泵-1每小时输送番茄碎料的流量为____t/h	0	FALSE	回答正确	回答错误！	10		15	1_1_1	13		12									
2075	FacT_laowang	1		螺杆泵-1每小时输送番石榴碎料的流量为____t/h	0	FALSE	回答正确	回答错误！	10		15		13	1_1_1	12									
2076	FacT_laowang	1		螺杆泵-1每小时输送芒果碎料的流量为____t/h	0	FALSE	回答正确	回答错误！	10		15		13		12	1_1_1								
2077	FacT_laowang	1		螺杆泵-1将物料输送到_____	0	FALSE	回答正确	回答错误！	预热器	1_1_1	打浆机		破碎机		去核机									
2078	FacT_laowang	1		螺杆泵-1的功率为____kW	0	FALSE	回答正确	回答错误！	2		3	1_1_1	4		5									
3000	FacT_laowang	0			0	FALSE			预热打浆段是本浓缩果蔬汁生产线工艺的第三个处理段，预热打浆段实现对破碎果蔬的预热、打浆，并输送到浓缩工段。		预热打浆段主体由 预热器、打浆操作台、打浆机、输送机-8?贮浆罐、离心泵-4?螺杆泵-2 这些设备构成。其中打浆操作台的台面高度是2.4m。													
3001	FacT_laowang	1		实习生，你刚才已经初步了解了预热打浆段的基本信息，现在我来考考你的掌握情况吧。清洗挑选段主干设备有几台？	0	FALSE	回答正确	回答错误！	4	1_1_1	2		3		5									
3002	FacT_laowang	1		破碎去核段操作台面的高度是多少？	0	FALSE	回答正确	回答错误！	2		2.4	1_1_1	2.3		2.5									
3003	FacT_laowang	0			0	FALSE			好了，你现在可以先去去这个处理间随便转转了，你可以熟悉一下处理间的布局以及各个机器的位置，了解完之后记得来找我哦，我会告诉你接下来需要学习具体的内容。															
3004	FacT_laowang	1		实习生，看样子你已经胸有成竹了。那么就让我来考考你吧，预热打浆段共有几个泵？	0	FALSE	回答正确	回答错误！	1		3		2	1_1_1	4									
3005	FacT_laowang	1		预热打浆段有几个离心泵？	0	FALSE	回答正确	回答错误！	3		2		4		1	1_1_1								
3006	FacT_laowang	1		预热打浆段有几个螺杆泵？	0	FALSE	回答正确	回答错误！	1	1_1_1	3		2		4									
3007	FacT_laowang	1		预热打浆段有几只贮罐？	0	FALSE	回答正确	回答错误！	3		1	1_1_1	2		4									
3008	FacT_laowang	1		预热打浆段有几台输送机	0	FALSE	回答正确	回答错误！	3		2		1	1_1_1	4									
3009	FacT_laowang	1		预热打浆段有几台换热器？	0	FALSE	回答正确	回答错误！	3		2		4		1	1_1_1								
3010	FacT_laowang	0			0	FALSE			实习生，接下来你需要逐个了解预热打浆段的主要设备，靠近这些设备就可以看到这个机器的功能、特点、功率等基本信息了。在这个过程中会有很多我会准备一些与设备相关的问题考察你。所以细心点，不要放过每一个细节哦~		接下来你需要了解的第一个机器是预热器，记得留意预热器预热各种水果蒸汽的消耗量哦，好了，快去看看吧。													
3011	FacT_laowang	1		接下来我来考察一下你对于预热器的了解情况。预热器是一台     式换热器？	0	FALSE	回答正确	回答错误！	列管	1_1_1	套管		刮板		盘管									
3012	FacT_laowang	1		预热器将破碎果蔬加热到      ℃以上	0	FALSE	回答正确	回答错误！	70		80	1_1_1	85		90									
3013	FacT_laowang	1		果蔬预热目的是为了钝化哪种酶？	0	FALSE	回答正确	回答错误！	纤维素酶		淀粉酶		果胶酶	1_1_1	脂肪酶									
3014	FacT_laowang	1		预热破碎番茄的蒸汽耗量约为     t/h？	0	FALSE	回答正确	回答错误！	1.4		1.3		1.2		1.5	1_1_1								
3015	FacT_laowang	1		预热破碎番石榴的蒸汽耗量约为     t/h？	0	FALSE	回答正确	回答错误！	1.3	1_1_1	1.4		1.2		1.5									
3016	FacT_laowang	1		预热破碎芒果的蒸汽耗量约为      t/h？	0	FALSE	回答正确	回答错误！	1.3		1.4	1_1_1	1.2		1.5									
3017	FacT_laowang	0			0	FALSE			看来你已经掌握了预热器的相关信息，接下来你需要了解的机器是打浆机。		我们处理间的打浆机师双道打浆机，头道打浆器和二道打浆器在性能参数上有很大的不同。留心它们之间的区别，回来时我会考察你哦~													
3018	FacT_laowang	1		看来你已经准备好接受我的考察喽？那先来一道送分题，打浆机为      道打浆机？	0	FALSE	回答正确	回答错误！	单		三		双	1_1_1	四									
3019	FacT_laowang	1		预热打浆段有几台打浆机？	0	FALSE	回答正确	回答错误！	4		3		2		1	1_1_1								
3020	FacT_laowang	1		刚才的题目都很基础，接下来要增加难度喽。头道打浆器转速为        r／min？	0	FALSE	回答正确	回答错误！	980	1_1_1	890		1470		1740									
3021	FacT_laowang	1		二道打浆器转速为       r／min？	0	FALSE	回答正确	回答错误！	980		1470	1_1_1	890		1740									
3022	FacT_laowang	1		头道打浆筛孔Φ为       mm？	0	FALSE	回答正确	回答错误！	0.6或0.8		0.3或0.5		1.2或1.4	1_1_1	2.0或4.0									
3023	FacT_laowang	1		二道打浆筛孔Φ为       mm？	0	FALSE	回答正确	回答错误！	2.0或4.0		0.3或0.5		1.2或1.5		0.6或0.8	1_1_1								
3024	FacT_laowang	1		打浆机头道打浆单元电机功率为        kW？	0	FALSE	回答正确	回答错误！	26		24		22	1_1_1	20									
3025	FacT_laowang	1		打浆机二道打浆单元电机功率为        kW？	0	FALSE	回答正确	回答错误！	24		26		28		30	1_1_1								
3026	FacT_laowang	0			0	FALSE			实习生，表现得不错！不过先别急着去了解下一个机器，因为打浆机还有其他需要学习的内容呢。		除了了解双道打浆机两个工作单元的各自工作转速功率，我们也不能忘记打浆机应用于实际生产中的一些参数，比如针对不同果蔬打浆机产生稀浆汁和残渣的速率，这将成为接下来我重点考察的内容。		记住我的叮嘱后就再去打浆机那里看看吧~											
3027	FacT_laowang	1		那我就开门见山地考察你的了解情况啦，打浆机每小时产生番茄稀浆汁        t？	0	FALSE	回答正确	回答错误！	14.18	1_1_1	12.33		9.90		14.81									
3028	FacT_laowang	1		打浆机每小时产生番石榴稀浆汁        t？	0	FALSE	回答正确	回答错误！	14.18		12.33	1_1_1	9.90		14.81									
3029	FacT_laowang	1		打浆机每小时产生芒果稀浆汁        t？	0	FALSE	回答正确	回答错误！	14.18		12.33		9.90	1_1_1	14.81									
3030	FacT_laowang	1		打浆机每小时产生番茄残渣        t？	0	FALSE	回答正确	回答错误！	0.93		2.17		0.89		0.90	1_1_1								
3031	FacT_laowang	1		打浆机每小时产生番石榴残渣        t？	0	FALSE	回答正确	回答错误！	0.93	1_1_1	2.17		0.89		0.90									
3032	FacT_laowang	1		打浆机每小时产生芒果残渣        t？	0	FALSE	回答正确	回答错误！	0.93		2.17	1_1_1	0.89		0.90									
3033	FacT_laowang	0			0	FALSE			实习生，你表现得很不错，成功通过了我的考察，希望在接下来学习地过程中你能继续保持良好的状态！轻松通过我的考验~		接下来你需要了解地机器是输送机-8，相信你在之前其他车间地学习过程中已经接触过输送机了，我们预热打浆段的输送机主要是将打浆机渣料输送到车间外面。等会学习的过程中，你需要重点重点留意它的规格、功率、以及针对不同蔬果的输送速率。		好啦，我已经提示得够多啦，等会学习的时候细心点哦，快去吧~											
